demand_point_index,x_coordinate,y_coordinate,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,nearest_supply_index,nearest_supply_idx,2019_gap,2020_gap,2018_gap,2018_demand,2018_supply
1783,55.5,27.5,3.08812966280384,5.50017603833081,9.67113934150977,20.7625869529787,39.2501650226559,48.0705184346977,60.0317485109458,74.9260522413873,107.731837827312,135.569714773426,162.973611273544,15,15,,,96.731837827312,107.731837827312,11.0
1784,56.5,27.5,2.52517049112356,4.05709317756931,7.50268241249541,20.1758684158335,34.861484502447,43.4228973422137,52.8500561675788,58.7839519302841,93.5287989172131,108.514088053051,123.668805310338,15,15,,,82.5287989172131,93.5287989172131,11.0
1785,57.5,27.5,4.4764290484707,7.79820541768473,17.4408441395781,38.2374508981901,61.1995692613144,82.3493939415536,129.041656941152,169.332885434876,173.132569851722,168.555019529296,166.875771136437,15,15,,,162.132569851722,173.132569851722,11.0
1786,58.5,27.5,3.92630502954812,9.1326091219269,16.3698687899974,43.9845041555802,72.1563033884778,81.5059607982938,121.202665817844,187.832923222144,196.250674477306,163.109399341007,149.810858272828,15,15,,,185.250674477306,196.250674477306,11.0
1787,59.5,27.5,4.34671336665067,8.07546956163336,16.8852300660889,41.718277678108,70.3610551915891,81.8714205056453,107.485967786734,142.717290036758,171.028251110441,196.600079552137,217.044586694219,15,15,,,160.028251110441,171.028251110441,11.0
1788,60.5,27.5,1.73811774650438,3.54388293162065,6.94409891423962,17.1495830356938,31.0516575174053,36.9391660467339,52.516763760967,69.8294681372689,80.5315682618017,89.996106105309,96.990712719348,15,15,,,69.5315682618017,80.5315682618017,11.0
1789,61.5,27.5,0.0741227377363664,0.146438076109232,0.345035738830244,1.00008289840703,1.62287287244344,1.89451245122933,2.53267643437132,3.34285016443261,4.70024496057153,6.00729257739438,7.18641558970577,15,15,,,-6.29975503942847,4.70024496057153,11.0
1790,62.5,27.5,0.0513356661015845,0.109065896358135,0.373567353093331,0.929165263334322,1.5940660233828,2.34616875790659,3.05806825792292,4.12824750252979,4.75584707383358,5.45881297309863,6.01480702082895,15,15,,,-6.24415292616642,4.75584707383358,11.0
1791,63.5,27.5,0.0557201613910697,0.112382302577406,0.177699450105618,0.445469595715413,0.730214797587801,1.00687951944483,1.25415785247109,1.40200679086037,2.47631635114435,2.77934378546652,3.28118570185581,15,15,,,-8.52368364885565,2.47631635114435,11.0
1792,0.5,28.5,0.441292491615763,0.81947657497112,1.50430583504159,3.80370033773752,5.73863037650516,9.42435163321061,11.5544161719297,19.0237909868379,22.6661558884863,29.0521551829813,32.5106249688659,34,34,,,16.6661558884863,22.6661558884863,6.0
1793,1.5,28.5,0.575035108180329,0.958889018643063,1.55711619887655,4.65415027101915,7.15138973243334,10.6343880849594,13.9614077922831,19.5273514068796,20.718280039236,23.1077511511626,23.7240795030438,34,34,,,14.718280039236,20.718280039236,6.0
1794,2.5,28.5,0.663713047477016,1.48797145420253,2.27010829568034,5.56213121434199,8.62727774168072,11.0611242441812,15.2474415989747,24.7342854138576,25.0464177921148,29.3112389570189,32.15140897789,34,34,,,19.0464177921148,25.0464177921148,6.0
1795,3.5,28.5,0.57049203264794,1.32907965854216,1.50897874972561,4.49793456932156,6.54212724515894,10.2235139570571,15.021041736755,21.7359283822102,24.2036934365667,27.4613334029465,29.0699639967887,34,34,,,18.2036934365667,24.2036934365667,6.0
1796,4.5,28.5,0.565331826986954,1.31241748785675,1.69915817337616,5.47576649334983,7.06756791293718,12.2883226668342,19.4829879730802,29.1670250853132,29.5868803169976,31.5821621116913,31.2666956807447,34,34,,,23.5868803169976,29.5868803169976,6.0
1797,5.5,28.5,0.500008436597729,1.11588973881145,1.54400685267818,5.03548485664714,6.97540884810637,11.8665316830407,18.5689179299639,28.6844330270068,29.4448987670237,31.5524411900371,31.4274839265082,34,34,,,23.4448987670237,29.4448987670237,6.0
1798,6.5,28.5,0.4370694659188,1.35285080339796,1.50152303865066,4.5007179806834,6.96370059226762,12.2574041144405,16.0921056644696,30.7352598280808,26.7857427383477,37.6670924372366,35.5528224708046,64,64,,,21.7857427383477,26.7857427383477,5.0
1799,7.5,28.5,0.618038620151377,1.47002366653047,1.63585565382167,5.25967284281852,7.34077970648996,14.5206178131325,17.8783118691301,30.7634841296126,30.8599124916593,41.2410830028268,41.2298911161062,64,64,,,25.8599124916593,30.8599124916593,5.0
1800,8.5,28.5,0.587755543294585,1.2231954282759,1.66977998363276,5.13184241309204,7.06694638305411,12.9883454256245,23.3818905664276,35.2650452592986,36.5540986141938,35.2625711616111,32.1756834995676,64,64,,,31.5540986141938,36.5540986141938,5.0
1801,9.5,28.5,0.505173446221647,1.31001701003856,2.47539096928956,6.91277586590602,10.0499350581943,15.8521375206415,21.5327213753537,37.6995660879033,38.3725419228535,49.3820752726735,51.5018579325787,64,64,,,33.3725419228535,38.3725419228535,5.0
1802,10.5,28.5,0.85251619895139,1.70578372620198,2.78296349838656,7.90400607999805,14.8288448551555,22.5510443453311,29.3766109028926,55.8588230170735,41.8274672153029,62.3404096827332,55.9971369769057,64,64,,,36.8274672153029,41.8274672153029,5.0
1803,11.5,28.5,1.17500787623445,2.24310402856064,3.57804269128335,9.75479198901676,17.1358847125283,21.4066906754805,30.2555311721016,35.2098327795813,42.856489241983,48.4621249053986,54.4389235000059,64,64,,,37.856489241983,42.856489241983,5.0
1804,12.5,28.5,0.849893996743405,1.60384172833879,3.20739515057306,9.67995352447822,15.8447977199856,23.9251687288826,29.1720417726655,32.9639897761949,44.043061965978,54.1612344255628,62.2286644967431,64,64,,,39.043061965978,44.043061965978,5.0
1805,13.5,28.5,0.860132038553937,1.64394747307389,3.02050715498889,10.7518592135256,16.9667051542825,20.9922032016413,27.0179311365,30.0883062014549,50.3388699020949,56.0212696476125,65.7542439836574,64,64,,,45.3388699020949,50.3388699020949,5.0
1806,14.5,28.5,0.80242570834402,1.68394770014229,3.53693505788841,9.93461031552913,16.02824427411,22.6506791952804,32.1984838674733,34.453378991644,50.5330429810551,53.5441744434129,66.1355780301499,64,64,,,45.5330429810551,50.5330429810551,5.0
1807,15.5,28.5,0.918305661336336,2.31557710904957,3.84385041025962,10.5866315730388,18.4527436177977,19.953157366037,29.403696030912,34.9171489878641,53.4676176538214,62.0876877120993,76.6962763205127,37,37,,,45.4676176538214,53.4676176538214,8.0
1808,16.5,28.5,1.25246678988783,2.59223296888609,4.4765213032158,12.5262979408305,21.3619761968823,32.1985826653542,36.7403566239216,44.912045938414,73.8336757577704,103.882849794202,125.210220756717,37,37,,,65.8336757577704,73.8336757577704,8.0
1809,17.5,28.5,3.57730082942567,5.96529466913543,10.0723498132801,28.4129905339991,37.8815221369964,46.1464835826719,71.3505690600172,67.1337458155974,104.418324111171,98.8400149390794,128.325598652869,37,37,,,96.418324111171,104.418324111171,8.0
1810,18.5,28.5,3.87952758759101,7.42855156839195,17.0671517536258,38.0276116361043,67.6392170840549,91.5754177523948,129.963218275609,160.503477352279,171.078094063749,170.12774247034,158.584645389106,37,37,,,163.078094063749,171.078094063749,8.0
1811,19.5,28.5,5.3798778072112,10.6086886405745,20.3338794328351,54.2253449387512,76.0388698835224,104.446684503029,166.494930376461,231.492722938929,221.254338382323,177.43545426576,157.240628746635,37,37,,,213.254338382323,221.254338382323,8.0
1812,20.5,28.5,5.91670945092793,10.2951516042057,20.3850339158155,52.9486736185511,79.3062259469339,117.951305639445,144.080467981387,177.110349040622,200.151439817814,229.188460035473,248.500986108745,37,37,,,192.151439817814,200.151439817814,8.0
1813,21.5,28.5,5.26557105871865,10.945783888454,19.0102688415312,54.9284966986996,76.0452314337592,116.94304237411,127.34164727582,228.738425099071,219.963995070356,301.391329154341,303.203398576131,37,37,,,211.963995070356,219.963995070356,8.0
1814,22.5,28.5,5.18002755020222,10.8027882467959,20.4457517640628,50.7593310404542,75.7750722369697,103.882729087784,169.339405094065,213.465275871508,215.323853861682,213.009566262778,212.388586745883,37,37,,,207.323853861682,215.323853861682,8.0
1815,23.5,28.5,3.67707734672571,8.03462810085338,18.1298092923804,41.1633157088364,65.854245088638,95.8675125272667,132.250654518008,189.366389462049,184.742971115474,205.97156323098,211.902118567119,37,37,,,176.742971115474,184.742971115474,8.0
1816,24.5,28.5,4.15683631740898,8.15341996978572,14.2272623897463,36.6740504358062,53.920220676312,84.9578783595304,124.923839352684,160.534448855556,150.826892969383,127.364376771194,96.5371566093077,50,50,,,135.826892969383,150.826892969383,15.0
1817,25.5,28.5,3.79991278985303,7.18269229914891,13.8187728808248,36.5418290034452,72.5319950651785,80.478175020989,131.642785144096,157.14446165178,181.051645351226,204.828381572176,225.954312965373,50,50,,,166.051645351226,181.051645351226,15.0
1818,26.5,28.5,3.86252371996274,7.84202555118049,14.8834219945341,34.6508297348934,70.2806539816839,94.6641230930278,129.072111312951,166.562109525021,181.490225129859,192.092699661714,201.306002089356,50,50,,,166.490225129859,181.490225129859,15.0
1819,27.5,28.5,3.10197060155645,5.11832501556484,8.20905831007986,20.7824599050307,35.8879577903608,53.0970383394882,66.2245502498764,73.0766596425044,110.118016122638,126.425395310233,146.053109891427,50,50,,,95.118016122638,110.118016122638,15.0
1820,28.5,28.5,2.04385462896829,3.75484736352695,6.9510235027395,16.9196594509106,26.7538859069245,41.4420785506196,51.0289888494304,58.9494121814616,89.0910944443754,119.362784964978,141.33332037591,50,50,,,74.0910944443754,89.0910944443754,15.0
1821,29.5,28.5,2.77578601358953,3.92455873226551,13.3106356228781,33.5921214465759,49.46288236326,70.8632606905681,98.7078988065848,133.617148740073,137.473331279837,142.049684501589,143.734586145106,50,50,,,122.473331279837,137.473331279837,15.0
1822,30.5,28.5,3.32273636803066,5.8059563064915,10.7865887399529,27.1002989682171,40.7186465088345,54.3029269284018,81.028023322579,100.68434817384,126.862051811864,149.24957051708,171.504128443607,50,50,,,111.862051811864,126.862051811864,15.0
1823,31.5,28.5,2.69658276525015,4.60453275916584,8.62802781414924,20.2500403624865,30.0617494327742,53.1996239341014,78.9062752120218,91.9678100763671,108.141696906295,122.683329356923,134.084773224224,18,18,,,99.141696906295,108.141696906295,9.0
1824,32.5,28.5,3.68588029822561,6.82739801147426,11.6865697150839,29.4920510842174,44.7786169127258,72.199198199678,106.967393392867,131.774118392785,144.449970187891,148.555631196981,144.336807852811,18,18,,,135.449970187891,144.449970187891,9.0
1825,33.5,28.5,4.31458110843262,8.56967741020175,17.1794615698752,42.0751048372668,69.2900451923697,86.2592963967362,127.239722760751,183.429871443949,183.478170478169,146.719601322899,130.022006427169,18,18,,,174.478170478169,183.478170478169,9.0
1826,34.5,28.5,5.28196203241784,10.6603419131587,20.0154991728017,47.1825273055316,88.4556825031641,108.417906577664,156.948302282898,188.372444998611,232.307896894341,265.178804305086,301.478717293151,18,18,,,223.307896894341,232.307896894341,9.0
1827,35.5,28.5,5.01721019363264,10.080054681619,21.1503530056143,58.0837742659966,90.5207298311367,116.336444638186,173.811321606545,229.982741279203,243.140858588394,236.937887372102,233.471322985336,18,18,,,234.140858588394,243.140858588394,9.0
1828,36.5,28.5,4.81960981996671,9.73927136527952,19.9178788936092,46.3360802314055,67.5974332398435,96.0357113995414,146.931263716538,181.086699462096,196.693769463819,210.195591850037,219.967539236546,18,18,,,187.693769463819,196.693769463819,9.0
1829,37.5,28.5,4.63623160667322,9.39110538230351,19.8292138933792,45.4817112261534,70.9942955317239,90.3946566317442,140.636834260363,181.3149524425,185.757158867909,186.5629527367,187.748070040376,11,11,,,172.757158867909,185.757158867909,13.0
1830,38.5,28.5,3.56359282339804,6.17696543644041,15.8421453746534,38.1385882983771,67.0445686655498,77.9200685353599,103.396049018145,122.837947980231,133.555658916926,144.702582780054,154.453666222151,11,11,,,120.555658916926,133.555658916926,13.0
1831,39.5,28.5,4.15536078303613,9.66088535115114,20.2027433488449,53.4246995218807,78.5965765939526,93.3974964434915,156.551805053936,167.357038474822,186.603886731238,209.207480617719,230.077531573118,7,7,,,174.603886731238,186.603886731238,12.0
1832,40.5,28.5,4.97533515366638,11.2483570300925,18.0909182293698,54.0625434934945,88.3408540180329,121.905431805451,159.747496217457,192.199459678985,212.224003860682,222.921276098709,224.17376966105,78,78,,,193.224003860682,212.224003860682,19.0
1833,41.5,28.5,3.19944504571551,5.04573973514459,8.56594587998155,36.6986576239906,55.3631375715193,77.5177370854228,111.055543657146,123.118072255496,154.048847284148,172.224648990798,193.779672822843,78,78,,,135.048847284148,154.048847284148,19.0
1834,42.5,28.5,1.67589000585706,3.03174536060639,4.91269803051428,20.6718339131752,36.2763068133928,42.6872708724293,64.7118201626285,76.8953238881396,107.457657900765,123.90197286153,147.172706359251,78,78,,,88.457657900765,107.457657900765,19.0
1835,43.5,28.5,2.63789509762997,4.83076736806474,14.0012365823365,35.6198961811658,49.5205247978713,79.86878606489,99.6605342620617,126.077847800436,145.224645486035,167.432819765791,185.147431467997,78,78,,,126.224645486035,145.224645486035,19.0
1836,44.5,28.5,4.22259455230907,6.62617403789359,17.0084909040313,45.8759063179185,82.5373694966732,84.6172417528179,139.323409393814,173.248681118933,192.787577168054,219.18720843376,242.538269957765,78,78,,,173.787577168054,192.787577168054,19.0
1837,45.5,28.5,4.75242584920567,9.98939820081148,22.2669107956443,53.390207079597,84.6631194923845,107.385734367814,174.032949294681,244.725776735328,231.21292138299,179.256891970053,157.994235062706,78,78,,,212.21292138299,231.21292138299,19.0
1838,46.5,28.5,5.54941499175126,11.7305222343491,20.7764030593487,56.0523933326582,91.7843086581264,99.762561833369,178.890355815348,224.355471942572,251.890561289231,285.719806321436,315.948282205515,83,83,,,238.890561289231,251.890561289231,13.0
1839,47.5,28.5,5.14937778193427,10.8853113609616,23.3948499663288,63.6564756213992,96.8736657583692,118.624875925513,166.440459990946,256.826876799218,280.39722913767,279.361038571695,283.436345296384,40,40,,,267.39722913767,280.39722913767,13.0
1840,48.5,28.5,6.03501172551283,11.0214374788225,23.7183732198147,63.4274288133522,100.684866889379,119.179784327857,172.267216669836,231.117570408861,288.764386910373,344.628925744276,390.91760722089,40,40,,,275.764386910373,288.764386910373,13.0
1841,49.5,28.5,5.9918052058192,10.5599288950048,21.8430340125347,64.0326975419546,91.8476896748451,138.663163012459,197.86150094562,297.997032949506,270.911667704005,308.176341684062,313.608786476853,19,19,,,256.911667704005,270.911667704005,14.0
1842,50.5,28.5,3.77721814845171,7.49260622431995,17.4342643726648,49.2305202354846,67.2763893175385,104.315661401041,160.442949959845,211.135727347448,214.863869976513,204.443921914113,196.412591932102,39,39,,,202.863869976513,214.863869976513,12.0
1843,51.5,28.5,3.64932876270964,7.34529709385028,15.3203782148498,40.4575275850978,63.6688673922532,74.7421357122976,108.955034809844,125.304300144392,181.914583590059,205.001098587593,250.413730094961,39,39,,,169.914583590059,181.914583590059,12.0
1844,52.5,28.5,5.04364184110853,10.1266162233438,20.17801909425,53.8012065428467,92.4921148496942,101.233958932838,136.222682609452,206.692698629291,222.672043722951,200.763595039325,193.668680460857,39,39,,,210.672043722951,222.672043722951,12.0
1845,53.5,28.5,4.91472534811627,10.1839441789484,20.6155865398003,51.5344556138903,92.9027166000033,94.5260382633116,161.043790810058,234.144135751932,244.819593539688,251.850639140816,253.705104419108,39,39,,,232.819593539688,244.819593539688,12.0
1846,54.5,28.5,4.06988835179455,7.75444500866702,15.3151779040415,39.4945045501395,61.3160707701406,87.5351087005718,121.859409309454,162.77364857636,167.571228418122,167.282285112311,167.364768554066,39,39,,,155.571228418122,167.571228418122,12.0
1847,55.5,28.5,3.66173431729575,6.94975143050024,12.8610671784511,32.4034380413066,50.374392265039,78.5265295900483,108.192032977663,110.508362479731,149.397738632782,159.85407983537,184.746310145603,15,15,,,138.397738632782,149.397738632782,11.0
1848,56.5,28.5,4.28345919632765,8.27907898565554,15.1581320484904,44.1636103943799,58.7293073316885,74.3235625798852,109.251031940364,123.90560019369,140.099039766474,156.974508722715,173.048846220928,15,15,,,129.099039766474,140.099039766474,11.0
1849,57.5,28.5,4.90839335741684,10.1981501230903,18.0967807182413,51.6886796100478,81.3150661889173,91.5319289423412,147.800810508702,188.266871133464,214.876588018316,243.83106559514,270.827536377971,15,15,,,203.876588018316,214.876588018316,11.0
1850,58.5,28.5,5.57471349504536,12.148717629811,21.0104212242009,54.8489483105899,76.9309323120472,109.978106319745,116.552612436906,217.729036125864,228.859950910931,294.486861102004,318.819139763712,15,15,,,217.859950910931,228.859950910931,11.0
1851,59.5,28.5,4.38494704344698,8.36953664007625,13.7126836645476,36.2551870829013,57.0066728056341,68.7417760543172,83.498428417123,120.57396071904,162.872804227358,197.220947035925,225.746419728058,15,15,,,151.872804227358,162.872804227358,11.0
1852,60.5,28.5,0.112361425422409,0.2249025179942,0.442153556378574,1.13729398533803,1.8846312157649,2.11825389022221,2.99001032526796,4.32899988557971,5.07685209572379,5.49450263772831,5.801171856993,15,15,,,-5.92314790427621,5.07685209572379,11.0
1853,61.5,28.5,0.0853419054858068,0.170501775598474,0.336001011404995,0.864160392043564,1.26250209043839,1.98853072807731,2.36501306493853,3.5487574088129,4.35500109678881,5.47281411460669,6.22309278733917,15,15,,,-6.64499890321119,4.35500109678881,11.0
1854,62.5,28.5,0.0720668307664084,0.138919893292996,0.277202813582561,0.627210070073333,1.00316737144569,1.60060028481145,2.3144864947966,3.07421232955045,3.77498181300897,4.4346445979806,5.02287740623646,15,15,,,-7.22501818699103,3.77498181300897,11.0
1855,63.5,28.5,0.0799157271691231,0.175090521445644,0.306593486320926,0.757694179537131,1.22182732807975,1.59213133058798,2.2339702202056,2.75434793765063,3.86749860845411,4.65210701031642,5.59811596722892,15,15,,,-7.13250139154589,3.86749860845411,11.0
1856,0.5,29.5,0.543962785145185,0.742992967722326,1.62961978131245,3.97129283398855,6.54401584283944,9.07287034363954,12.273659214621,19.6141233040634,21.276372406544,25.2599818914339,27.8913968831362,34,34,,,15.276372406544,21.276372406544,6.0
1857,1.5,29.5,0.629778442679088,0.853644441163126,1.68502763786462,4.47986317687529,7.73128691191672,9.46117957278742,13.4352096558116,19.9319723460206,20.2104771974176,16.5990980672959,15.5713485762905,34,34,,,14.2104771974176,20.2104771974176,6.0
1858,2.5,29.5,0.645729740685482,1.25287231682413,1.76575054335938,5.09694695797811,7.77837509142245,9.22043777224317,16.2609009225562,25.1979323879542,26.1581162057405,22.0385057418,19.8407892617116,34,34,,,20.1581162057405,26.1581162057405,6.0
1859,3.5,29.5,0.585221575985622,1.19865379011543,1.58786494672025,4.57645672452217,6.04648647633889,9.59084570577755,15.3712008856228,27.5896928414812,26.0396918411786,29.7537740932156,31.4623543632634,34,34,,,20.0396918411786,26.0396918411786,6.0
1860,4.5,29.5,0.527323772433532,1.21816696237767,1.72040296479952,5.69199706488991,6.49631588091983,11.4408690015961,18.7051165820195,28.9533218029004,33.0598500472515,38.2594638172114,40.7456306326326,34,34,,,27.0598500472515,33.0598500472515,6.0
1861,5.5,29.5,0.498060451376983,0.901947072400501,1.67467256399743,4.98861080804853,7.75366531157879,13.5459299710347,19.8598241225255,28.4917408670106,30.9399547268819,34.4447094483668,35.9234189096688,64,64,,,25.9399547268819,30.9399547268819,5.0
1862,6.5,29.5,0.547012823628243,1.37168444047163,1.78044977908776,4.86465926055765,6.41947467990445,12.8775989410801,16.9193106681064,27.0557582267954,28.3220589571614,35.7532375661337,36.5724797559243,64,64,,,23.3220589571614,28.3220589571614,5.0
1863,7.5,29.5,0.855444080824604,1.97611159077501,2.90858648480916,7.05755795960125,10.9249474663479,16.0947788203836,21.0423857585514,30.7127989762762,38.2346828951384,46.802871775648,53.5686788050912,64,64,,,33.2346828951384,38.2346828951384,5.0
1864,8.5,29.5,0.831434555446814,1.61643267133218,2.21511302855238,6.66397242156783,8.98726670145352,14.2444886506875,28.7991701082118,41.275027621368,45.1458484316579,45.2937964633133,45.2289705978613,64,64,,,40.1458484316579,45.1458484316579,5.0
1865,9.5,29.5,0.586569125279316,1.33535008697006,2.16783998810382,7.69271515839331,13.6991048979862,20.6861630046722,27.4882522839419,41.3091206227687,38.6962471728398,46.4495537820114,46.2374525173884,64,64,,,33.6962471728398,38.6962471728398,5.0
1866,10.5,29.5,0.870985500455678,1.61665905841506,2.63599169473413,8.78293895686767,14.2883140785415,25.0399915057669,31.7748734510898,51.0296248682907,51.748065578412,66.3697552277867,67.24014761731,64,64,,,46.748065578412,51.748065578412,5.0
1867,11.5,29.5,0.865975930888093,1.6448890623791,2.68999839228888,10.0520730604763,13.79462238791,22.9307694473764,30.7250154847572,44.5581623922075,54.2297319830631,66.8773575768916,75.491149310009,64,64,,,49.2297319830631,54.2297319830631,5.0
1868,12.5,29.5,0.80071677268172,1.41673537175309,2.70621640454169,8.73883779990545,15.9845350721954,20.4881015409189,28.1778112121807,30.5150579073921,46.7544497325844,50.6046389222434,62.6938297857895,64,64,,,41.7544497325844,46.7544497325844,5.0
1869,13.5,29.5,1.22655956952144,2.3021487371355,4.43544117542979,9.72412228674101,15.4633563924492,22.6557960052969,27.9057137681845,26.5134450023499,42.9711910019,41.0695434630499,50.5922064178756,64,64,,,37.9711910019,42.9711910019,5.0
1870,14.5,29.5,0.90000182710203,1.53860193465589,4.37586764188445,12.5245401534075,19.7694634550249,24.9216794903576,30.7234720466543,39.725851505296,50.943066301114,61.106138131551,70.1022379438633,64,64,,,45.943066301114,50.943066301114,5.0
1871,15.5,29.5,0.654270269867209,1.57662720092762,3.48150894828976,10.3292402093925,16.7692552902879,22.6381185520253,35.1246799648791,34.5215978996444,44.7542469766215,46.1008132778112,53.0342119550691,37,37,,,36.7542469766215,44.7542469766215,8.0
1872,16.5,29.5,0.869534192090305,1.68241499442892,2.84197105358036,8.987237450266,15.8568900455057,20.824437212776,29.3798631538569,33.0629178346473,48.0353356108144,53.6257244741626,65.5129667883366,37,37,,,40.0353356108144,48.0353356108144,8.0
1873,17.5,29.5,1.67978221795109,3.14657291560093,5.48751016893208,14.946909352133,23.9196299606789,30.6789941461963,36.1451473288688,41.5187564838756,67.7088005686507,91.1722021099421,107.743990263175,37,37,,,59.7088005686507,67.7088005686507,8.0
1874,18.5,29.5,3.71285340568771,7.89954301641599,13.893180119935,32.4363460288922,45.1486916068714,70.3754272359874,93.152049193338,115.139489127081,128.998723121358,146.043014561871,157.318428962606,37,37,,,120.998723121358,128.998723121358,8.0
1875,19.5,29.5,5.16063302321785,9.76428355828098,20.8699867922734,50.0960166902245,76.7895534692911,119.292770717295,163.45921745464,225.299038048955,197.367477723156,199.403607248785,184.805629440666,37,37,,,189.367477723156,197.367477723156,8.0
1876,20.5,29.5,5.52083691637015,11.1058384285964,22.4835238019592,52.565985204373,85.3979439699424,111.612365806716,137.328148776594,199.436766155464,197.866033403915,238.4533282579,254.139859773526,37,37,,,189.866033403915,197.866033403915,8.0
1877,21.5,29.5,5.44704252856543,11.4486397252914,20.8367508899129,52.4169802560202,81.3826509938252,125.330764752913,131.165024256687,244.662535419525,233.69725598806,322.17681109133,324.407871442782,37,37,,,225.69725598806,233.69725598806,8.0
1878,22.5,29.5,5.26130275192645,10.4294781718429,19.757145935084,49.092379348314,72.8579344212241,113.782424665394,146.710603043827,203.327544820515,234.558987462605,280.058757583396,308.18565818837,37,37,,,226.558987462605,234.558987462605,8.0
1879,23.5,29.5,3.72123361966615,6.76743550233392,14.4287868892939,39.6911860066002,56.8780503593596,82.1169198478995,106.644977876471,155.687798391354,158.355630931338,190.198836252791,199.379209890223,37,37,,,150.355630931338,158.355630931338,8.0
1880,24.5,29.5,1.48140395749602,2.95639782738497,5.15535067210205,12.6861937726748,24.7212593418302,28.912502596152,36.0045004207718,36.6835035921868,64.2330620541601,63.2924142722874,76.2797074650636,37,37,,,56.2330620541601,64.2330620541601,8.0
1881,25.5,29.5,3.46464033696458,6.65504463409211,13.6069726515389,31.5858251282011,49.0049540871711,57.2991749195235,81.825403022504,92.2380122912991,130.503314101232,144.518875778842,175.651953306671,50,50,,,115.503314101232,130.503314101232,15.0
1882,26.5,29.5,3.67460562673012,6.5669176889655,13.4717564579069,33.4825003686457,63.6851105301381,77.0068113737085,121.324391082178,144.182910630143,153.444234658087,165.812336208939,175.15630035319,50,50,,,138.444234658087,153.444234658087,15.0
1883,27.5,29.5,5.03911123095438,8.4651747023563,18.7151276189155,43.3187651484654,71.7744164538601,96.2892837711855,147.307388534766,196.321741325776,201.725512251694,190.904263478792,185.046622753413,50,50,,,186.725512251694,201.725512251694,15.0
1884,28.5,29.5,4.2061583246566,7.25363906723441,16.0153370421152,41.7566091005523,58.4035629458288,92.0492487496446,133.569370319232,199.083554943991,184.786696604531,191.697783136078,182.168245580361,50,50,,,169.786696604531,184.786696604531,15.0
1885,29.5,29.5,4.30347932486485,7.49310498602828,18.1925230383338,44.048691226449,62.8011469173938,90.7227987976002,138.837183613159,175.153412541477,183.461761683257,179.605988002167,177.351039084676,50,50,,,168.461761683257,183.461761683257,15.0
1886,30.5,29.5,3.62557573987308,6.73298971552086,15.7419576622156,37.6213021179523,63.7528042735636,84.0724305283229,131.142079852562,175.349366109534,171.833215929156,154.76094756619,147.860363522502,18,18,,,162.833215929156,171.833215929156,9.0
1887,31.5,29.5,3.26957923237125,4.9671854624837,8.85642999382442,23.7399602119082,40.682122416372,60.0842748709792,93.4373451917594,103.504532035777,143.90968385572,157.438770777972,190.410486053483,18,18,,,134.90968385572,143.90968385572,9.0
1888,32.5,29.5,3.64695932982142,7.2491792446571,13.7033982003018,34.2898280858515,49.1200374492587,70.149585019039,108.51943961169,141.413542602983,150.646566159857,148.672937951438,148.480378645454,18,18,,,141.646566159857,150.646566159857,9.0
1889,33.5,29.5,4.87672036453301,9.96350576992613,18.9690217093325,46.1089690288795,67.6659893038356,92.8865199822198,147.723758223925,183.572202710581,197.887330549648,211.351591182872,219.643803505143,18,18,,,188.887330549648,197.887330549648,9.0
1890,34.5,29.5,5.16745929442482,11.7431479840752,20.8443967715406,50.9214704232382,86.718858240663,103.153367712885,172.028921148395,229.124799714803,248.554273825231,272.3670490439,294.507167891175,18,18,,,239.554273825231,248.554273825231,9.0
1891,35.5,29.5,4.31899039348027,7.44851523965441,14.8323683292211,32.6061767455057,56.9559402365071,86.303232012935,124.377286897245,157.049023720716,178.790737696495,191.3182748368,193.519043526475,18,18,,,169.790737696495,178.790737696495,9.0
1892,36.5,29.5,1.72922491870731,2.8264422397117,4.10234579817416,19.3787422909076,39.0943440697625,49.0260153762314,73.7328129365093,86.9800954289258,113.669169723837,129.815968360632,150.477373160554,13,13,,,101.669169723837,113.669169723837,12.0
1893,37.5,29.5,2.31984490911841,3.8209007096073,6.4529232484905,14.636295799765,30.1925786102563,34.2686238390615,43.9713605549313,50.6226020822148,64.7966854047897,72.9954419783998,82.9836320987685,13,13,,,52.7966854047897,64.7966854047897,12.0
1894,38.5,29.5,2.49344894521966,3.9767552836631,6.79268859966642,15.7538881810435,24.9522245066993,34.9402751455793,44.8376374023563,46.8332455584563,75.2946316106054,76.9372770005246,94.9305010702855,13,13,,,63.29463161060541,75.2946316106054,12.0
1895,39.5,29.5,3.78930117867105,6.87962909094887,12.3520604500497,31.8192663094698,43.5721532606401,67.3023949006096,87.7029069028083,103.118139578221,126.389928987239,144.478133497374,163.359006578273,13,13,,,114.389928987239,126.389928987239,12.0
1896,40.5,29.5,4.94231344880791,9.7203757388778,18.2888970131798,45.7424751986038,77.9544383035269,89.9751989166107,140.192272238363,187.624211714736,172.07587840753,153.486910381123,151.909472506978,78,78,,,153.07587840753,172.07587840753,19.0
1897,41.5,29.5,3.82613312554029,7.33663251930127,14.8367718513449,39.2160485360635,63.9526648471472,97.6590250729692,150.202472715048,190.720930174794,207.000180090873,213.685693045021,218.641124160582,78,78,,,188.000180090873,207.000180090873,19.0
